25600,25650,0,3749,6348,7218,0,4213,6960,7830
25650,25700,0,3741,6338,7208,0,4213,6960,7830
25700,25750,0,3733,6327,7197,0,4213,6960,7830
25750,25800,0,3725,6317,7187,0,4213,6960,7830
25800,25850,0,3717,6306,7176,0,4213,6960,7830
25850,25900,0,3709,6296,7166,0,4213,6960,7830
25900,25950,0,3701,6285,7155,0,4213,6960,7830
25950,26000,0,3693,6274,7144,0,4213,6960,7830
26000,26050,0,3685,6264,7134,0,4213,6960,7830
26050,26100,0,3677,6253,7123,0,4213,6960,7830
26100,26150,0,3669,6243,7113,0,4213,6960,7830
26150,26200,0,3661,6232,7102,0,4213,6960,7830
26200,26250,0,3653,6222,7092,0,4213,6960,7830
26250,26300,0,3645,6211,7081,0,4213,6960,7830
26300,26350,0,3637,6201,7071,0,4213,6960,7830
26350,26400,0,3629,6190,7060,0,4213,6960,7830
26400,26450,0,3621,6180,7050,0,4213,6960,7830
26450,26500,0,3613,6169,7039,0,4213,6960,7830
26500,26550,0,3605,6159,7029,0,4213,6960,7830
26550,26600,0,3597,6148,7018,0,4213,6960,7830
26600,26650,0,3589,6138,7008,0,4213,6960,7830
26650,26700,0,3581,6127,6997,0,4213,6960,7830
26700,26750,0,3573,6117,6987,0,4213,6960,7830
26750,26800,0,3565,6106,6976,0,4213,6960,7830
26800,26850,0,3557,6095,6965,0,4213,6960,7830
26850,26900,0,3549,6085,6955,0,4213,6960,7830
26900,26950,0,3541,6074,6944,0,4213,6960,7830
26950,27000,0,3533,6064,6934,0,4213,6960,7830
27000,27050,0,3525,6053,6923,0,4213,6960,7830
27050,27100,0,3517,6043,6913,0,4213,6960,7830
27100,27150,0,3509,6032,6902,0,4213,6960,7830
27150,27200,0,3501,6022,6892,0,4213,6960,7830
27200,27250,0,3493,6011,6881,0,4213,6960,7830
27250,27300,0,3485,6001,6871,0,4213,6960,7830
27300,27350,0,3477,5990,6860,0,4213,6960,7830
27350,27400,0,3469,5980,6850,0,4213,6960,7830
27400,27450,0,3461,5969,6839,0,4213,6960,7830
27450,27500,0,3453,5959,6829,0,4213,6960,7830
27500,27550,0,3445,5948,6818,0,4213,6960,7830
27550,27600,0,3437,5938,6808,0,4213,6960,7830
27600,27650,0,3429,5927,6797,0,4213,6960,7830
27650,27700,0,3421,5916,6786,0,4213,6960,7830
27700,27750,0,3413,5906,6776,0,4213,6960,7830
27750,27800,0,3405,5895,6765,0,4213,6960,7830
27800,27850,0,3397,5885,6755,0,4213,6960,7830
27850,27900,0,3389,5874,6744,0,4213,6960,7830
27900,27950,0,3381,5864,6734,0,4213,6960,7830
27950,28000,0,3373,5853,6723,0,4213,6960,7830
28000,28050,0,3365,5843,6713,0,4213,6960,7830
28050,28100,0,3357,5832,6702,0,4213,6960,7830
28100,28150,0,3349,5822,6692,0,4213,6960,7830
28150,28200,0,3341,5811,6681,0,4213,6960,7830
28200,28250,0,3333,5801,6671,0,4213,6960,7830
28250,28300,0,3325,5790,6660,0,4213,6960,7830
28300,28350,0,3317,5780,6650,0,4213,6960,7830
28350,28400,0,3309,5769,6639,0,4213,6960,7830
28400,28450,0,3301,5759,6629,0,4213,6960,7830
28450,28500,0,3293,5748,6618,0,4213,6960,7830
28500,28550,0,3285,5737,6607,0,4213,6960,7830
28550,28600,0,3277,5727,6597,0,4213,6960,7830
28600,28650,0,3269,5716,6586,0,4213,6960,7830
28650,28700,0,3261,5706,6576,0,4213,6960,7830
28700,28750,0,3253,5695,6565,0,4213,6960,7830
28750,28800,0,3245,5685,6555,0,4213,6960,7830
28800,28850,0,3237,5674,6544,0,4213,6960,7830
28850,28900,0,3229,5664,6534,0,4213,6960,7830
28900,28950,0,3221,5653,6523,0,4213,6960,7830
28950,29000,0,3213,5643,6513,0,4213,6960,7830
29000,29050,0,3205,5632,6502,0,4213,6960,7830
29050,29100,0,3197,5622,6492,0,4213,6960,7830
29100,29150,0,3189,5611,6481,0,4213,6960,7830
29150,29200,0,3181,5601,6471,0,4213,6960,7830
29200,29250,0,3174,5590,6460,0,4213,6960,7830
29250,29300,0,3166,5580,6450,0,4213,6960,7830
29300,29350,0,3158,5569,6439,0,4213,6960,7830
29350,29400,0,3150,5558,6428,0,4213,6960,7830
29400,29450,0,3142,5548,6418,0,4213,6960,7830
29450,29500,0,3134,5537,6407,0,4213,6960,7830
29500,29550,0,3126,5527,6397,0,4213,6960,7830
29550,29600,0,3118,5516,6386,0,4213,6960,7830
29600,29650,0,3110,5506,6376,0,4213,6960,7830
29650,29700,0,3102,5495,6365,0,4207,6953,7823
29700,29750,0,3094,5485,6355,0,4199,6942,7812
29750,29800,0,3086,5474,6344,0,4191,6932,7802
29800,29850,0,3078,5464,6334,0,4183,6921,7791
29850,29900,0,3070,5453,6323,0,4175,6911,7781
29900,29950,0,3062,5443,6313,0,4167,6900,7770
29950,30000,0,3054,5432,6302,0,4159,6889,7759
30000,30050,0,3046,5422,6292,0,4151,6879,7749
30050,30100,0,3038,5411,6281,0,4143,6868,7738
30100,30150,0,3030,5401,6271,0,4135,6858,7728
30150,30200,0,3022,5390,6260,0,4128,6847,7717
30200,30250,0,3014,5379,6249,0,4120,6837,7707
30250,30300,0,3006,5369,6239,0,4112,6826,7696
30300,30350,0,2998,5358,6228,0,4104,6816,7686
30350,30400,0,2990,5348,6218,0,4096,6805,7675
30400,30450,0,2982,5337,6207,0,4088,6795,7665
30450,30500,0,2974,5327,6197,0,4080,6784,7654
30500,30550,0,2966,5316,6186,0,4072,6774,7644
30550,30600,0,2958,5306,6176,0,4064,6763,7633
30600,30650,0,2950,5295,6165,0,4056,6753,7623
30650,30700,0,2942,5285,6155,0,4048,6742,7612
30700,30750,0,2934,5274,6144,0,4040,6731,7601
30750,30800,0,2926,5264,6134,0,4032,6721,7591
30800,30850,0,2918,5253,6123,0,4024,6710,7580
30850,30900,0,2910,5243,6113,0,4016,6700,7570
30900,30950,0,2902,5232,6102,0,4008,6689,7559
30950,31000,0,2894,5221,6091,0,4000,6679,7549
31000,31050,0,2886,5211,6081,0,3992,6668,7538
31050,31100,0,2878,5200,6070,0,3984,6658,7528
31100,31150,0,2870,5190,6060,0,3976,6647,7517
31150,31200,0,2862,5179,6049,0,3968,6637,7507
31200,31250,0,2854,5169,6039,0,3960,6626,7496
31250,31300,0,2846,5158,6028,0,3952,6616,7486
31300,31350,0,2838,5148,6018,0,3944,6605,7475
31350,31400,0,2830,5137,6007,0,3936,6595,7465
31400,31450,0,2822,5127,5997,0,3928,6584,7454
31450,31500,0,2814,5116,5986,0,3920,6574,7444
31500,31550,0,2806,5106,5976,0,3912,6563,7433
31550,31600,0,2798,5095,5965,0,3904,6552,7422
31600,31650,0,2790,5085,5955,0,3896,6542,7412
31650,31700,0,2782,5074,5944,0,3888,6531,7401
31700,31750,0,2774,5064,5934,0,3880,6521,7391
31750,31800,0,2766,5053,5923,0,3872,6510,7380
31800,31850,0,2758,5042,5912,0,3864,6500,7370
31850,31900,0,2750,5032,5902,0,3856,6489,7359
31900,31950,0,2742,5021,5891,0,3848,6479,7349
31950,32000,0,2734,5011,5881,0,3840,6468,7338
32000,32050,0,2726,5000,5870,0,3832,6458,7328
32050,32100,0,2718,4990,5860,0,3824,6447,7317
32100,32150,0,2710,4979,5849,0,3816,6437,7307
32150,32200,0,2702,4969,5839,0,3808,6426,7296
32200,32250,0,2694,4958,5828,0,3800,6416,7286
32250,32300,0,2686,4948,5818,0,3792,6405,7275
32300,32350,0,2678,4937,5807,0,3784,6395,7265
32350,32400,0,2670,4927,5797,0,3776,6384,7254
32400,32450,0,2662,4916,5786,0,3768,6373,7243
32450,32500,0,2654,4906,5776,0,3760,6363,7233
32500,32550,0,2646,4895,5765,0,3752,6352,7222
32550,32600,0,2638,4885,5755,0,3744,6342,7212
32600,32650,0,2630,4874,5744,0,3736,6331,7201
32650,32700,0,2622,4863,5733,0,3728,6321,7191
32700,32750,0,2614,4853,5723,0,3720,6310,7180
32750,32800,0,2606,4842,5712,0,3712,6300,7170
32800,32850,0,2598,4832,5702,0,3704,6289,7159
32850,32900,0,2590,4821,5691,0,3696,6279,7149
32900,32950,0,2582,4811,5681,0,3688,6268,7138
32950,33000,0,2574,4800,5670,0,3680,6258,7128
33000,33050,0,2566,4790,5660,0,3672,6247,7117
33050,33100,0,2558,4779,5649,0,3664,6237,7107
33100,33150,0,2550,4769,5639,0,3656,6226,7096
33150,33200,0,2542,4758,5628,0,3648,6216,7086
33200,33250,0,2534,4748,5618,0,3640,6205,7075
33250,33300,0,2526,4737,5607,0,3632,6194,7064
33300,33350,0,2518,4727,5597,0,3624,6184,7054
33350,33400,0,2510,4716,5586,0,3616,6173,7043
33400,33450,0,2502,4706,5576,0,3608,6163,7033
33450,33500,0,2494,4695,5565,0,3600,6152,7022
33500,33550,0,2486,4684,5554,0,3592,6142,7012
33550,33600,0,2478,4674,5544,0,3584,6131,7001
33600,33650,0,2470,4663,5533,0,3576,6121,6991
33650,33700,0,2462,4653,5523,0,3568,6110,6980
33700,33750,0,2454,4642,5512,0,3560,6100,6970
33750,33800,0,2446,4632,5502,0,3552,6089,6959
33800,33850,0,2438,4621,5491,0,3544,6079,6949
33850,33900,0,2430,4611,5481,0,3536,6068,6938
33900,33950,0,2422,4600,5470,0,3528,6058,6928
33950,34000,0,2414,4590,5460,0,3520,6047,6917
34000,34050,0,2406,4579,5449,0,3512,6037,6907
34050,34100,0,2398,4569,5439,0,3504,6026,6896
34100,34150,0,2390,4558,5428,0,3496,6015,6885
34150,34200,0,2382,4548,5418,0,3488,6005,6875
34200,34250,0,2375,4537,5407,0,3480,5994,6864
34250,34300,0,2367,4527,5397,0,3472,5984,6854
34300,34350,0,2359,4516,5386,0,3464,5973,6843
34350,34400,0,2351,4505,5375,0,3456,5963,6833
34400,34450,0,2343,4495,5365,0,3448,5952,6822
34450,34500,0,2335,4484,5354,0,3440,5942,6812
34500,34550,0,2327,4474,5344,0,3432,5931,6801
34550,34600,0,2319,4463,5333,0,3424,5921,6791
34600,34650,0,2311,4453,5323,0,3416,5910,6780
34650,34700,0,2303,4442,5312,0,3408,5900,6770
34700,34750,0,2295,4432,5302,0,3400,5889,6759
34750,34800,0,2287,4421,5291,0,3392,5879,6749
34800,34850,0,2279,4411,5281,0,3384,5868,6738
34850,34900,0,2271,4400,5270,0,3376,5858,6728
34900,34950,0,2263,4390,5260,0,3368,5847,6717
34950,35000,0,2255,4379,5249,0,3360,5836,6706
35000,35050,0,2247,4369,5239,0,3352,5826,6696
35050,35100,0,2239,4358,5228,0,3344,5815,6685
35100,35150,0,2231,4348,5218,0,3336,5805,6675
35150,35200,0,2223,4337,5207,0,3329,5794,6664
35200,35250,0,2215,4326,5196,0,3321,5784,6654
35250,35300,0,2207,4316,5186,0,3313,5773,6643
35300,35350,0,2199,4305,5175,0,3305,5763,6633
35350,35400,0,2191,4295,5165,0,3297,5752,6622
35400,35450,0,2183,4284,5154,0,3289,5742,6612
35450,35500,0,2175,4274,5144,0,3281,5731,6601
35500,35550,0,2167,4263,5133,0,3273,5721,6591
35550,35600,0,2159,4253,5123,0,3265,5710,6580
35600,35650,0,2151,4242,5112,0,3257,5700,6570
35650,35700,0,2143,4232,5102,0,3249,5689,6559
35700,35750,0,2135,4221,5091,0,3241,5678,6548
35750,35800,0,2127,4211,5081,0,3233,5668,6538
35800,35850,0,2119,4200,5070,0,3225,5657,6527
35850,35900,0,2111,4190,5060,0,3217,5647,6517
35900,35950,0,2103,4179,5049,0,3209,5636,6506
35950,36000,0,2095,4168,5038,0,3201,5626,6496
36000,36050,0,2087,4158,5028,0,3193,5615,6485
36050,36100,0,2079,4147,5017,0,3185,5605,6475
36100,36150,0,2071,4137,5007,0,3177,5594,6464
36150,36200,0,2063,4126,4996,0,3169,5584,6454
36200,36250,0,2055,4116,4986,0,3161,5573,6443
36250,36300,0,2047,4105,4975,0,3153,5563,6433
36300,36350,0,2039,4095,4965,0,3145,5552,6422
36350,36400,0,2031,4084,4954,0,3137,5542,6412
36400,36450,0,2023,4074,4944,0,3129,5531,6401
36450,36500,0,2015,4063,4933,0,3121,5521,6391
36500,36550,0,2007,4053,4923,0,3113,5510,6380
36550,36600,0,1999,4042,4912,0,3105,5499,6369
36600,36650,0,1991,4032,4902,0,3097,5489,6359
36650,36700,0,1983,4021,4891,0,3089,5478,6348
36700,36750,0,1975,4011,4881,0,3081,5468,6338
36750,36800,0,1967,4000,4870,0,3073,5457,6327
36800,36850,0,1959,3989,4859,0,3065,5447,6317
36850,36900,0,1951,3979,4849,0,3057,5436,6306
36900,36950,0,1943,3968,4838,0,3049,5426,6296
36950,37000,0,1935,3958,4828,0,3041,5415,6285
37000,37050,0,1927,3947,4817,0,3033,5405,6275
37050,37100,0,1919,3937,4807,0,3025,5394,6264
37100,37150,0,1911,3926,4796,0,3017,5384,6254
37150,37200,0,1903,3916,4786,0,3009,5373,6243
37200,37250,0,1895,3905,4775,0,3001,5363,6233
37250,37300,0,1887,3895,4765,0,2993,5352,6222
37300,37350,0,1879,3884,4754,0,2985,5342,6212
37350,37400,0,1871,3874,4744,0,2977,5331,6201
37400,37450,0,1863,3863,4733,0,2969,5320,6190
37450,37500,0,1855,3853,4723,0,2961,5310,6180
37500,37550,0,1847,3842,4712,0,2953,5299,6169
37550,37600,0,1839,3832,4702,0,2945,5289,6159
37600,37650,0,1831,3821,4691,0,2937,5278,6148
37650,37700,0,1823,3810,4680,0,2929,5268,6138
37700,37750,0,1815,3800,4670,0,2921,5257,6127
37750,37800,0,1807,3789,4659,0,2913,5247,6117
37800,37850,0,1799,3779,4649,0,2905,5236,6106
37850,37900,0,1791,3768,4638,0,2897,5226,6096
37900,37950,0,1783,3758,4628,0,2889,5215,6085
37950,38000,0,1775,3747,4617,0,2881,5205,6075
38000,38050,0,1767,3737,4607,0,2873,5194,6064
38050,38100,0,1759,3726,4596,0,2865,5184,6054
38100,38150,0,1751,3716,4586,0,2857,5173,6043
38150,38200,0,1743,3705,4575,0,2849,5163,6033
38200,38250,0,1735,3695,4565,0,2841,5152,6022
38250,38300,0,1727,3684,4554,0,2833,5141,6011
38300,38350,0,1719,3674,4544,0,2825,5131,6001
38350,38400,0,1711,3663,4533,0,2817,5120,5990
38400,38450,0,1703,3653,4523,0,2809,5110,5980
38450,38500,0,1695,3642,4512,0,2801,5099,5969
38500,38550,0,1687,3631,4501,0,2793,5089,5959
38550,38600,0,1679,3621,4491,0,2785,5078,5948
38600,38650,0,1671,3610,4480,0,2777,5068,5938
38650,38700,0,1663,3600,4470,0,2769,5057,5927
38700,38750,0,1655,3589,4459,0,2761,5047,5917
38750,38800,0,1647,3579,4449,0,2753,5036,5906
38800,38850,0,1639,3568,4438,0,2745,5026,5896
38850,38900,0,1631,3558,4428,0,2737,5015,5885
38900,38950,0,1623,3547,4417,0,2729,5005,5875
38950,39000,0,1615,3537,4407,0,2721,4994,5864
39000,39050,0,1607,3526,4396,0,2713,4984,5854
39050,39100,0,1599,3516,4386,0,2705,4973,5843
39100,39150,0,1591,3505,4375,0,2697,4962,5832
39150,39200,0,1583,3495,4365,0,2689,4952,5822
39200,39250,0,1576,3484,4354,0,2681,4941,5811
39250,39300,0,1568,3474,4344,0,2673,4931,5801
39300,39350,0,1560,3463,4333,0,2665,4920,5790
39350,39400,0,1552,3452,4322,0,2657,4910,5780
39400,39450,0,1544,3442,4312,0,2649,4899,5769
39450,39500,0,1536,3431,4301,0,2641,4889,5759
39500,39550,0,1528,3421,4291,0,2633,4878,5748
39550,39600,0,1520,3410,4280,0,2625,4868,5738
39600,39650,0,1512,3400,4270,0,2617,4857,5727
39650,39700,0,1504,3389,4259,0,2609,4847,5717
39700,39750,0,1496,3379,4249,0,2601,4836,5706
39750,39800,0,1488,3368,4238,0,2593,4826,5696
39800,39850,0,1480,3358,4228,0,2585,4815,5685
39850,39900,0,1472,3347,4217,0,2577,4805,5675
39900,39950,0,1464,3337,4207,0,2569,4794,5664
39950,40000,0,1456,3326,4196,0,2561,4783,5653
40000,40050,0,1448,3316,4186,0,2553,4773,5643
40050,40100,0,1440,3305,4175,0,2545,4762,5632
40100,40150,0,1432,3295,4165,0,2537,4752,5622
40150,40200,0,1424,3284,4154,0,2530,4741,5611
40200,40250,0,1416,3273,4143,0,2522,4731,5601
40250,40300,0,1408,3263,4133,0,2514,4720,5590
40300,40350,0,1400,3252,4122,0,2506,4710,5580
40350,40400,0,1392,3242,4112,0,2498,4699,5569
40400,40450,0,1384,3231,4101,0,2490,4689,5559
40450,40500,0,1376,3221,4091,0,2482,4678,5548
40500,40550,0,1368,3210,4080,0,2474,4668,5538
40550,40600,0,1360,3200,4070,0,2466,4657,5527
40600,40650,0,1352,3189,4059,0,2458,4647,5517
40650,40700,0,1344,3179,4049,0,2450,4636,5506
40700,40750,0,1336,3168,4038,0,2442,4625,5495
40750,40800,0,1328,3158,4028,0,2434,4615,5485
40800,40850,0,1320,3147,4017,0,2426,4604,5474
40850,40900,0,1312,3137,4007,0,2418,4594,5464
40900,40950,0,1304,3126,3996,0,2410,4583,5453
40950,41000,0,1296,3115,3985,0,2402,4573,5443
41000,41050,0,1288,3105,3975,0,2394,4562,5432
41050,41100,0,1280,3094,3964,0,2386,4552,5422
41100,41150,0,1272,3084,3954,0,2378,4541,5411
41150,41200,0,1264,3073,3943,0,2370,4531,5401
41200,41250,0,1256,3063,3933,0,2362,4520,5390
41250,41300,0,1248,3052,3922,0,2354,4510,5380
41300,41350,0,1240,3042,3912,0,2346,4499,5369
41350,41400,0,1232,3031,3901,0,2338,4489,5359
41400,41450,0,1224,3021,3891,0,2330,4478,5348
41450,41500,0,1216,3010,3880,0,2322,4468,5338
41500,41550,0,1208,3000,3870,0,2314,4457,5327
41550,41600,0,1200,2989,3859,0,2306,4446,5316
41600,41650,0,1192,2979,3849,0,2298,4436,5306
41650,41700,0,1184,2968,3838,0,2290,4425,5295
41700,41750,0,1176,2958,3828,0,2282,4415,5285
41750,41800,0,1168,2947,3817,0,2274,4404,5274
41800,41850,0,1160,2936,3806,0,2266,4394,5264
41850,41900,0,1152,2926,3796,0,2258,4383,5253
41900,41950,0,1144,2915,3785,0,2250,4373,5243
41950,42000,0,1136,2905,3775,0,2242,4362,5232
42000,42050,0,1128,2894,3764,0,2234,4352,5222
42050,42100,0,1120,2884,3754,0,2226,4341,5211
42100,42150,0,1112,2873,3743,0,2218,4331,5201
42150,42200,0,1104,2863,3733,0,2210,4320,5190
42200,42250,0,1096,2852,3722,0,2202,4310,5180
42250,42300,0,1088,2842,3712,0,2194,4299,5169
42300,42350,0,1080,2831,3701,0,2186,4289,5159
42350,42400,0,1072,2821,3691,0,2178,4278,5148
42400,42450,0,1064,2810,3680,0,2170,4267,5137
42450,42500,0,1056,2800,3670,0,2162,4257,5127
42500,42550,0,1048,2789,3659,0,2154,4246,5116
42550,42600,0,1040,2779,3649,0,2146,4236,5106
42600,42650,0,1032,2768,3638,0,2138,4225,5095
42650,42700,0,1024,2757,3627,0,2130,4215,5085
42700,42750,0,1016,2747,3617,0,2122,4204,5074
42750,42800,0,1008,2736,3606,0,2114,4194,5064
42800,42850,0,1000,2726,3596,0,2106,4183,5053
42850,42900,0,992,2715,3585,0,2098,4173,5043
42900,42950,0,984,2705,3575,0,2090,4162,5032
42950,43000,0,976,2694,3564,0,2082,4152,5022
43000,43050,0,968,2684,3554,0,2074,4141,5011
43050,43100,0,960,2673,3543,0,2066,4131,5001
43100,43150,0,952,2663,3533,0,2058,4120,4990
43150,43200,0,944,2652,3522,0,2050,4110,4980
43200,43250,0,936,2642,3512,0,2042,4099,4969
43250,43300,0,928,2631,3501,0,2034,4088,4958
43300,43350,0,920,2621,3491,0,2026,4078,4948
43350,43400,0,912,2610,3480,0,2018,4067,4937
43400,43450,0,904,2600,3470,0,2010,4057,4927
43450,43500,0,896,2589,3459,0,2002,4046,4916
43500,43550,0,888,2578,3448,0,1994,4036,4906
43550,43600,0,880,2568,3438,0,1986,4025,4895
43600,43650,0,872,2557,3427,0,1978,4015,4885
43650,43700,0,864,2547,3417,0,1970,4004,4874
43700,43750,0,856,2536,3406,0,1962,3994,4864
43750,43800,0,848,2526,3396,0,1954,3983,4853
43800,43850,0,840,2515,3385,0,1946,3973,4843
43850,43900,0,832,2505,3375,0,1938,3962,4832
43900,43950,0,824,2494,3364,0,1930,3952,4822
43950,44000,0,816,2484,3354,0,1922,3941,4811
44000,44050,0,808,2473,3343,0,1914,3931,4801
44050,44100,0,800,2463,3333,0,1906,3920,4790
44100,44150,0,792,2452,3322,0,1898,3909,4779
44150,44200,0,784,2442,3312,0,1890,3899,4769
44200,44250,0,777,2431,3301,0,1882,3888,4758
44250,44300,0,769,2421,3291,0,1874,3878,4748
44300,44350,0,761,2410,3280,0,1866,3867,4737
44350,44400,0,753,2399,3269,0,1858,3857,4727
44400,44450,0,745,2389,3259,0,1850,3846,4716
44450,44500,0,737,2378,3248,0,1842,3836,4706
44500,44550,0,729,2368,3238,0,1834,3825,4695
44550,44600,0,721,2357,3227,0,1826,3815,4685
44600,44650,0,713,2347,3217,0,1818,3804,4674
44650,44700,0,705,2336,3206,0,1810,3794,4664
44700,44750,0,697,2326,3196,0,1802,3783,4653
44750,44800,0,689,2315,3185,0,1794,3773,4643
44800,44850,0,681,2305,3175,0,1786,3762,4632
44850,44900,0,673,2294,3164,0,1778,3752,4622
44900,44950,0,665,2284,3154,0,1770,3741,4611
44950,45000,0,657,2273,3143,0,1762,3730,4600
45000,45050,0,649,2263,3133,0,1754,3720,4590
45050,45100,0,641,2252,3122,0,1746,3709,4579
45100,45150,0,633,2242,3112,0,1738,3699,4569
45150,45200,0,625,2231,3101,0,1731,3688,4558
45200,45250,0,617,2220,3090,0,1723,3678,4548
45250,45300,0,609,2210,3080,0,1715,3667,4537
45300,45350,0,601,2199,3069,0,1707,3657,4527
45350,45400,0,593,2189,3059,0,1699,3646,4516
45400,45450,0,585,2178,3048,0,1691,3636,4506
45450,45500,0,577,2168,3038,0,1683,3625,4495
45500,45550,0,569,2157,3027,0,1675,3615,4485
45550,45600,0,561,2147,3017,0,1667,3604,4474
45600,45650,0,553,2136,3006,0,1659,3594,4464
45650,45700,0,545,2126,2996,0,1651,3583,4453
45700,45750,0,537,2115,2985,0,1643,3572,4442
45750,45800,0,529,2105,2975,0,1635,3562,4432
45800,45850,0,521,2094,2964,0,1627,3551,4421
45850,45900,0,513,2084,2954,0,1619,3541,4411
45900,45950,0,505,2073,2943,0,1611,3530,4400
45950,46000,0,497,2062,2932,0,1603,3520,4390
46000,46050,0,489,2052,2922,0,1595,3509,4379
46050,46100,0,481,2041,2911,0,1587,3499,4369
46100,46150,0,473,2031,2901,0,1579,3488,4358
46150,46200,0,465,2020,2890,0,1571,3478,4348
46200,46250,0,457,2010,2880,0,1563,3467,4337
46250,46300,0,449,1999,2869,0,1555,3457,4327
46300,46350,0,441,1989,2859,0,1547,3446,4316
46350,46400,0,433,1978,2848,0,1539,3436,4306
46400,46450,0,425,1968,2838,0,1531,3425,4295
46450,46500,0,417,1957,2827,0,1523,3415,4285
46500,46550,0,409,1947,2817,0,1515,3404,4274
46550,46600,0,401,1936,2806,0,1507,3393,4263
46600,46650,0,393,1926,2796,0,1499,3383,4253
46650,46700,0,385,1915,2785,0,1491,3372,4242
46700,46750,0,377,1905,2775,0,1483,3362,4232
46750,46800,0,369,1894,2764,0,1475,3351,4221
46800,46850,0,361,1883,2753,0,1467,3341,4211
46850,46900,0,353,1873,2743,0,1459,3330,4200
46900,46950,0,345,1862,2732,0,1451,3320,4190
46950,47000,0,337,1852,2722,0,1443,3309,4179
47000,47050,0,329,1841,2711,0,1435,3299,4169
47050,47100,0,321,1831,2701,0,1427,3288,4158
47100,47150,0,313,1820,2690,0,1419,3278,4148
47150,47200,0,305,1810,2680,0,1411,3267,4137
47200,47250,0,297,1799,2669,0,1403,3257,4127
47250,47300,0,289,1789,2659,0,1395,3246,4116
47300,47350,0,281,1778,2648,0,1387,3236,4106
47350,47400,0,273,1768,2638,0,1379,3225,4095
47400,47450,0,265,1757,2627,0,1371,3214,4084
47450,47500,0,257,1747,2617,0,1363,3204,4074
47500,47550,0,249,1736,2606,0,1355,3193,4063
47550,47600,0,241,1726,2596,0,1347,3183,4053
47600,47650,0,233,1715,2585,0,1339,3172,4042
47650,47700,0,225,1704,2574,0,1331,3162,4032
47700,47750,0,217,1694,2564,0,1323,3151,4021
47750,47800,0,209,1683,2553,0,1315,3141,4011
47800,47850,0,201,1673,2543,0,1307,3130,4000
47850,47900,0,193,1662,2532,0,1299,3120,3990
47900,47950,0,185,1652,2522,0,1291,3109,3979
47950,48000,0,177,1641,2511,0,1283,3099,3969
48000,48050,0,169,1631,2501,0,1275,3088,3958
48050,48100,0,161,1620,2490,0,1267,3078,3948
48100,48150,0,153,1610,2480,0,1259,3067,3937
48150,48200,0,145,1599,2469,0,1251,3057,3927
48200,48250,0,137,1589,2459,0,1243,3046,3916
48250,48300,0,129,1578,2448,0,1235,3035,3905
48300,48350,0,121,1568,2438,0,1227,3025,3895
48350,48400,0,113,1557,2427,0,1219,3014,3884
48400,48450,0,105,1547,2417,0,1211,3004,3874
48450,48500,0,97,1536,2406,0,1203,2993,3863
48500,48550,0,89,1525,2395,0,1195,2983,3853
48550,48600,0,81,1515,2385,0,1187,2972,3842
48600,48650,0,73,1504,2374,0,1179,2962,3832
48650,48700,0,65,1494,2364,0,1171,2951,3821
48700,48750,0,57,1483,2353,0,1163,2941,3811
48750,48800,0,49,1473,2343,0,1155,2930,3800
48800,48850,0,41,1462,2332,0,1147,2920,3790
48850,48900,0,33,1452,2322,0,1139,2909,3779
48900,48950,0,25,1441,2311,0,1131,2899,3769
48950,49000,0,17,1431,2301,0,1123,2888,3758
49000,49050,0,9,1420,2290,0,1115,2878,3748
49050,49100,0,3,1410,2280,0,1107,2867,3737
49100,49150,0,0,1399,2269,0,1099,2856,3726
49150,49200,0,0,1389,2259,0,1091,2846,3716
49200,49250,0,0,1378,2248,0,1083,2835,3705
49250,49300,0,0,1368,2238,0,1075,2825,3695
49300,49350,0,0,1357,2227,0,1067,2814,3684
49350,49400,0,0,1346,2216,0,1059,2804,3674
49400,49450,0,0,1336,2206,0,1051,2793,3663
49450,49500,0,0,1325,2195,0,1043,2783,3653
49500,49550,0,0,1315,2185,0,1035,2772,3642
49550,49600,0,0,1304,2174,0,1027,2762,3632
49600,49650,0,0,1294,2164,0,1019,2751,3621
49650,49700,0,0,1283,2153,0,1011,2741,3611
49700,49750,0,0,1273,2143,0,1003,2730,3600
49750,49800,0,0,1262,2132,0,995,2720,3590
49800,49850,0,0,1252,2122,0,987,2709,3579
49850,49900,0,0,1241,2111,0,979,2699,3569
49900,49950,0,0,1231,2101,0,971,2688,3558
49950,50000,0,0,1220,2090,0,963,2677,3547
50000,50050,0,0,1210,2080,0,955,2667,3537
50050,50100,0,0,1199,2069,0,947,2656,3526
50100,50150,0,0,1189,2059,0,939,2646,3516
50150,50200,0,0,1178,2048,0,932,2635,3505
50200,50250,0,0,1167,2037,0,924,2625,3495
50250,50300,0,0,1157,2027,0,916,2614,3484
50300,50350,0,0,1146,2016,0,908,2604,3474
50350,50400,0,0,1136,2006,0,900,2593,3463
50400,50450,0,0,1125,1995,0,892,2583,3453
50450,50500,0,0,1115,1985,0,884,2572,3442
50500,50550,0,0,1104,1974,0,876,2562,3432
50550,50600,0,0,1094,1964,0,868,2551,3421
50600,50650,0,0,1083,1953,0,860,2541,3411
50650,50700,0,0,1073,1943,0,852,2530,3400
50700,50750,0,0,1062,1932,0,844,2519,3389
50750,50800,0,0,1052,1922,0,836,2509,3379
50800,50850,0,0,1041,1911,0,828,2498,3368
50850,50900,0,0,1031,1901,0,820,2488,3358
